Date,Photosynthetic rate,Transpiration rate,Transpiration rate(gram),Total conductance,Solar radiation,Maximum solar radiation,Minimum solar radiation,Vapor pressure deficit,Maximum vapor pressure deficit,Minimum vapor pressure deficit,Vapor pressure deficit(gram),Maximum vapor pressure deficit(gram),Minimum vapor pressure deficit(gram),Temperature outside chamber,Maximum temperature outside chamber,Minimum temperature outside chamber,Temperature inside chamber,Maximum temperature inside chamber,CO2 concentration air sampling average,Maximum CO2 concentration air sampling average,Minimum CO2 concentration air sampling average
2020/06/13 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/13 19:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/13 21:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/13 23:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 01:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 03:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 19:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 21:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/14 23:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 01:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 03:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/15 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 05:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/16 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 05:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/17 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 01:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 03:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 19:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 21:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/18 23:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 01:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 03:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/19 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 05:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/20 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 03:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/21 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 03:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/22 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 05:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/23 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 01:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 03:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/24 23:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 01:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 03:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 19:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 21:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/25 23:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 01:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 03:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/26 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/27 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/27 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/27 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/27 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/27 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/27 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/27 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 01:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 03:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/28 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 03:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 05:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 19:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 21:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/29 23:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 01:00:00 JST,0.2,0.4,0.001,18,0,0,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 03:00:00 JST,0.2,0.4,0.001,18,100,100,0,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 05:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 07:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 09:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 11:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 13:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 15:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 17:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 19:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 21:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
2020/06/30 23:00:00 JST,0.2,0.4,0.001,18,100,100,30,4,4,5,4,4,4,17,17.5,20,17.3,17,650,650,500
